id,tool,clock_period,pipeline,pipeline_ii,memory_policy,channels_type,channels_number,num_control_steps,num_states,max_freq_mhz,min_slack,total_area,area_no_mux,mux_area,num_dsps,num_ffs,num_modules,num_registers,num_muxes,runtime_s,success,strategy,benchmark,error_type,pruned_by_autophagy
33,bambu,10,False,,NO_BRAM,MEM_ACC_N1,2,13.0,14.0,118.48341232227484,1.5599999999999963,344.0,308.0,36.0,3.0,417.0,39.0,14.0,7.0,21.55,True,PA-DSE,fir,,False
35,bambu,10,False,,NO_BRAM,MEM_ACC_NN,2,12.0,12.0,118.48341232227494,1.5600000000000034,544.0,509.0,35.0,3.0,417.0,40.0,14.0,6.0,21.01,True,PA-DSE,fir,,False
36,bambu,15,False,,ALL_BRAM,MEM_ACC_11,1,11.0,9.0,71.67122973495982,1.0474000000000043,277.0,242.0,35.0,3.0,321.0,39.0,11.0,6.0,21.38,True,PA-DSE,fir,,False
38,bambu,15,False,,ALL_BRAM,MEM_ACC_N1,1,11.0,9.0,71.67122973495982,1.0474000000000043,277.0,242.0,35.0,3.0,321.0,39.0,11.0,6.0,16.24,True,PA-DSE,fir,,False
39,bambu,15,False,,ALL_BRAM,MEM_ACC_N1,2,11.0,9.0,71.67122973495982,1.0474000000000043,277.0,242.0,35.0,3.0,321.0,39.0,11.0,6.0,20.1,True,PA-DSE,fir,,False
41,bambu,15,False,,ALL_BRAM,MEM_ACC_NN,2,10.0,8.0,70.70335699539015,0.8564000000000018,277.0,243.0,34.0,3.0,289.0,40.0,10.0,5.0,21.14,True,PA-DSE,fir,,False
42,bambu,15,False,,NO_BRAM,MEM_ACC_11,1,12.0,13.0,93.47891115764283,4.3024,344.0,308.0,36.0,3.0,385.0,39.0,13.0,7.0,18.97,True,PA-DSE,fir,,False
44,bambu,15,False,,NO_BRAM,MEM_ACC_N1,1,12.0,13.0,93.47891115764283,4.3024,344.0,308.0,36.0,3.0,385.0,39.0,13.0,7.0,22.08,True,PA-DSE,fir,,False
45,bambu,15,False,,NO_BRAM,MEM_ACC_N1,2,12.0,13.0,93.47891115764283,4.3024,344.0,308.0,36.0,3.0,385.0,39.0,13.0,7.0,20.47,True,PA-DSE,fir,,False
47,bambu,15,False,,NO_BRAM,MEM_ACC_NN,2,11.0,11.0,93.47891115764283,4.3024,544.0,509.0,35.0,3.0,385.0,40.0,13.0,6.0,22.71,True,PA-DSE,fir,,False
48,bambu,20,False,,ALL_BRAM,MEM_ACC_11,1,11.0,9.0,71.67122973495988,6.047400000000018,277.0,242.0,35.0,3.0,321.0,39.0,11.0,6.0,20.06,True,PA-DSE,fir,,False
50,bambu,20,False,,ALL_BRAM,MEM_ACC_N1,1,11.0,9.0,71.67122973495988,6.047400000000018,277.0,242.0,35.0,3.0,321.0,39.0,11.0,6.0,20.93,True,PA-DSE,fir,,False
51,bambu,20,False,,ALL_BRAM,MEM_ACC_N1,2,11.0,9.0,71.67122973495988,6.047400000000018,277.0,242.0,35.0,3.0,321.0,39.0,11.0,6.0,21.47,True,PA-DSE,fir,,False
53,bambu,20,False,,ALL_BRAM,MEM_ACC_NN,2,10.0,8.0,70.70335699539014,5.856400000000002,277.0,243.0,34.0,3.0,289.0,40.0,10.0,5.0,19.07,True,PA-DSE,fir,,False
54,bambu,20,False,,NO_BRAM,MEM_ACC_11,1,12.0,13.0,93.47891115764297,9.302400000000015,344.0,308.0,36.0,3.0,385.0,39.0,13.0,7.0,19.89,True,PA-DSE,fir,,False
56,bambu,20,False,,NO_BRAM,MEM_ACC_N1,1,12.0,13.0,93.47891115764297,9.302400000000015,344.0,308.0,36.0,3.0,385.0,39.0,13.0,7.0,20.93,True,PA-DSE,fir,,False
57,bambu,20,False,,NO_BRAM,MEM_ACC_N1,2,12.0,13.0,93.47891115764297,9.302400000000015,344.0,308.0,36.0,3.0,385.0,39.0,13.0,7.0,20.92,True,PA-DSE,fir,,False
59,bambu,20,False,,NO_BRAM,MEM_ACC_NN,2,11.0,11.0,93.47891115764284,9.3024,544.0,509.0,35.0,3.0,385.0,40.0,13.0,6.0,20.89,True,PA-DSE,fir,,False
60,bambu,5,True,1.0,ALL_BRAM,MEM_ACC_11,1,14.0,12.0,218.40737343292707,0.42139999999999955,,,,,,,,,18.93,False,PA-DSE,fir,pipeline_phi_conflict,False
62,bambu,5,True,1.0,ALL_BRAM,MEM_ACC_N1,1,14.0,12.0,218.40737343292707,0.42139999999999955,,,,,,,,,22.01,False,PA-DSE,fir,pipeline_phi_conflict,False
63,bambu,5,True,1.0,ALL_BRAM,MEM_ACC_N1,2,14.0,12.0,218.40737343292707,0.42139999999999955,,,,,,,,,18.39,False,PA-DSE,fir,pipeline_phi_conflict,False
65,bambu,5,True,1.0,ALL_BRAM,MEM_ACC_NN,2,13.0,11.0,218.40737343292707,0.42139999999999955,,,,,,,,,20.98,False,PA-DSE,fir,pipeline_phi_conflict,False
66,bambu,5,True,1.0,NO_BRAM,MEM_ACC_11,1,13.0,14.0,218.40737343292707,0.42139999999999955,,,,,,,,,19.37,False,PA-DSE,fir,pipeline_phi_conflict,False
72,bambu,5,True,2.0,ALL_BRAM,MEM_ACC_11,1,16.0,14.0,220.33226104966292,0.4614000000000005,277.0,242.0,35.0,3.0,417.0,39.0,14.0,6.0,19.27,False,PA-DSE,fir,generic_error,False
74,bambu,5,True,2.0,ALL_BRAM,MEM_ACC_N1,1,16.0,14.0,220.33226104966292,0.4614000000000005,277.0,242.0,35.0,3.0,417.0,39.0,14.0,6.0,18.57,False,PA-DSE,fir,generic_error,False
75,bambu,5,True,2.0,ALL_BRAM,MEM_ACC_N1,2,16.0,14.0,220.33226104966292,0.4614000000000005,277.0,242.0,35.0,3.0,417.0,39.0,14.0,6.0,20.48,False,PA-DSE,fir,generic_error,False
77,bambu,5,True,2.0,ALL_BRAM,MEM_ACC_NN,2,15.0,13.0,220.33226104966292,0.4614000000000005,277.0,243.0,34.0,3.0,417.0,40.0,14.0,5.0,20.02,False,PA-DSE,fir,generic_error,False
78,bambu,5,True,2.0,NO_BRAM,MEM_ACC_11,1,15.0,16.0,220.33226104966292,0.4614000000000005,344.0,308.0,36.0,3.0,417.0,39.0,14.0,7.0,20.75,False,PA-DSE,fir,generic_error,False
84,bambu,5,True,4.0,ALL_BRAM,MEM_ACC_11,1,16.0,14.0,220.33226104966292,0.4614000000000005,277.0,242.0,35.0,3.0,417.0,39.0,14.0,6.0,20.8,False,PA-DSE,fir,generic_error,False
86,bambu,5,True,4.0,ALL_BRAM,MEM_ACC_N1,1,16.0,14.0,220.33226104966292,0.4614000000000005,277.0,242.0,35.0,3.0,417.0,39.0,14.0,6.0,20.8,False,PA-DSE,fir,generic_error,False
87,bambu,5,True,4.0,ALL_BRAM,MEM_ACC_N1,2,16.0,14.0,220.33226104966292,0.4614000000000005,277.0,242.0,35.0,3.0,417.0,39.0,14.0,6.0,20.71,False,PA-DSE,fir,generic_error,False
89,bambu,5,True,4.0,ALL_BRAM,MEM_ACC_NN,2,15.0,13.0,220.33226104966292,0.4614000000000005,277.0,243.0,34.0,3.0,417.0,40.0,14.0,5.0,20.51,False,PA-DSE,fir,generic_error,False
92,bambu,5,True,4.0,NO_BRAM,MEM_ACC_N1,1,15.0,16.0,220.33226104966292,0.4614000000000005,344.0,308.0,36.0,3.0,417.0,39.0,14.0,7.0,20.59,False,PA-DSE,fir,generic_error,False
96,bambu,8,True,1.0,ALL_BRAM,MEM_ACC_11,1,12.0,10.0,158.30299192654743,1.683000000000001,,,,,,,,,20.98,False,PA-DSE,fir,pipeline_phi_conflict,False
98,bambu,8,True,1.0,ALL_BRAM,MEM_ACC_N1,1,12.0,10.0,158.30299192654743,1.683000000000001,,,,,,,,,17.16,False,PA-DSE,fir,pipeline_phi_conflict,False
99,bambu,8,True,1.0,ALL_BRAM,MEM_ACC_N1,2,12.0,10.0,158.30299192654743,1.683000000000001,,,,,,,,,20.02,False,PA-DSE,fir,pipeline_phi_conflict,False
101,bambu,8,True,1.0,ALL_BRAM,MEM_ACC_NN,2,11.0,9.0,158.30299192654743,1.683000000000001,,,,,,,,,19.47,False,PA-DSE,fir,pipeline_phi_conflict,False
104,bambu,8,True,1.0,NO_BRAM,MEM_ACC_N1,1,12.0,13.0,158.30299192654743,1.683000000000001,,,,,,,,,20.74,False,PA-DSE,fir,pipeline_phi_conflict,False
